State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Red River Delta,Hanoi,2014-11-01,76.87797537250091,127.76623094870912,37.68424112012761,139.99029303010082,94.16750309962107,10.953990485867724,4.887523195842204,13.682288817600371,41.21938259051656,0.9928996440835296,2.4323872244672873,1.3098014002074194,162.0,Unhealthy,9.263994135735581,75.73825816027187,0.9304774293049975,5.519794611792493,3.433158621773547,5193.353782273663
Red River Delta,Hanoi,2014-12-01,76.82248591431384,104.4754986201401,35.59319117160593,176.21173893870136,112.25661295846287,5.489789993956549,3.205609384261223,25.517348008191206,27.645295827501247,2.1080721679452474,5.4560639628306005,1.7305255321889028,162.0,Unhealthy,12.114932089714948,81.7159410988443,1.092375452986189,7.612801558146028,8.436223468114546,5187.224999362332
Red River Delta,Hanoi,2015-01-01,93.80709451758483,165.51752831342483,41.410880310683666,142.52211217088342,97.48448601523056,5.424987543032159,6.377646029887976,34.99749540889101,10.0,2.51778134107238,6.428348039269152,2.428841294444264,171.0,Unhealthy,7.42187845852639,74.39131728915763,0.7665619332083444,9.476039929747802,8.771062139536408,4810.808396143613
Red River Delta,Hanoi,2015-02-01,42.081274128212854,67.80872315688123,14.354521481542475,111.77051785459071,66.8462708481506,3.6471449934655675,1.3229846568678911,8.143599684896444,73.53422995680492,0.5574073928103411,1.2691138805259499,0.7925934736542352,117.0,Unhealthy for Sensitive Groups,9.344937496406288,73.74743142334128,1.409255378808227,5.237195774613954,5.951615040318639,4875.267899917053
Red River Delta,Hanoi,2015-03-01,46.60197201968722,88.77688916325813,24.104662866790537,111.92071399151436,72.0934497349016,10.826727149478412,1.9547093075012574,9.852628347338719,49.6028331833733,0.5114155681443765,1.3567308940659064,0.5244808842455395,128.0,Unhealthy for Sensitive Groups,6.951546862953695,66.14476251816893,2.9807888023789912,7.395452646895054,8.291520464287204,5125.514671838755
Red River Delta,Hanoi,2015-04-01,65.19196188593958,140.54928241595778,27.428378352588677,114.25022489509828,75.08965972127409,13.675418999372067,4.087822333463528,23.745861518868892,28.39513461840322,1.8240227909385311,3.9753686772856236,2.6226504845725502,156.0,Unhealthy,10.131518996425726,79.40217621222956,2.1242291465591325,8.64396247980493,5.95479890951171,4701.127297670762
Red River Delta,Hanoi,2015-05-01,39.80753319498364,69.14757546805643,22.46431360793367,56.026683410971955,41.60022842001999,13.062345938415483,2.1146324273468067,11.801263421464853,32.61232265327551,1.0524635327976668,2.87316870458492,0.9895403659435548,112.0,Unhealthy for Sensitive Groups,14.60716748360638,74.37054458762373,2.1771911975722102,11.248632305269231,5.42384316435909,4527.908223979276
Red River Delta,Hanoi,2015-06-01,38.813911492803925,66.7432846395052,16.599994773155903,89.6701993245948,56.32320287180787,14.57451197025926,2.3274404338150316,11.530728951022011,51.025031751540844,1.1133788960789022,2.9122647223808844,0.7557375776744105,109.0,Unhealthy for Sensitive Groups,13.636550651013785,67.31508454582463,1.8272673726519786,6.690687087233979,4.980305942848912,5273.542357464763
Red River Delta,Hanoi,2015-07-01,26.896765263668193,50.81138718709202,12.707790885144448,62.975674955889026,40.11223689574774,15.816888876215499,1.723584078764251,7.819403152636857,71.40063232275989,0.46148344412177444,1.0312892697885336,0.5937754067028486,82.0,Moderate,18.584976060845992,74.59747826733563,2.6697635420770593,10.414633368651883,5.459776036097419,4511.988998884483
Red River Delta,Hanoi,2015-08-01,21.980038911980905,30.62144182622673,7.0543648984898555,58.266676873586235,34.62015213920033,10.578589537952652,1.0344014420972374,4.496350840221866,54.46756589225226,0.5090266686564385,1.1561058023900859,0.4191139730243829,72.0,Moderate,5.303433410222056,78.47036863488596,3.2297825166407814,8.16959494762694,6.8083127207693,4810.9389461594565
Red River Delta,Hanoi,2015-09-01,50.04007549698515,76.46902009556536,34.878694629776355,84.69295301526901,63.37297325187405,9.741569128905805,1.7752594441794383,10.549736636866022,55.22943074550725,1.3652918389971311,3.36091690227054,1.7389893327101063,137.0,Unhealthy for Sensitive Groups,11.32647064303309,80.91499368739424,2.7067529946043756,8.465507561173073,5.93115559089348,4868.525849632952
Red River Delta,Hanoi,2015-10-01,115.6139163036524,245.92021013561916,58.15890463783216,168.9904187442931,120.3891413925264,15.903858779369838,6.356747178342228,44.79007736337338,31.689214271202033,1.9456173864080455,3.890501072036255,2.1762899258992494,182.0,Unhealthy,9.172983946429138,82.94551001100109,1.0986785070368743,5.061990754489374,5.3104550284258805,4878.1443088308815
Red River Delta,Hanoi,2015-11-01,89.62067691251018,170.54351943824037,27.755078912042602,231.70815904329285,137.5155161163278,7.195939213291652,4.4315530689982765,29.652572726328604,42.31735606469489,1.7467564847636194,4.077071009294602,2.5802084818666446,169.0,Unhealthy,12.436996602473972,79.2084544432079,0.7424340763078964,7.14875028307192,4.246269963752445,5432.287486017365
Red River Delta,Hanoi,2015-12-01,53.80604353087704,70.5988903243626,27.790405213482064,91.42594840773631,63.18466741924574,5.285869518467008,3.1389149717099465,9.287387016564312,46.90629535127256,1.110219085904973,3.164014122195882,1.091660944243217,146.0,Unhealthy for Sensitive Groups,12.57387016083739,71.37500073276296,0.6733914813383745,11.22946447489624,3.803948039275472,4932.194245334294
Red River Delta,Hanoi,2016-01-01,74.93481461139562,111.21547366069575,48.56837061712093,174.15356380141864,118.04262524182599,8.644482189723593,3.5405077242117273,15.416681705840109,44.14920002708221,0.7932184913957648,1.5599168010461986,1.1147134817902205,161.0,Unhealthy,7.446889463207277,81.17168006288469,3.0951202803061277,8.389409861099644,4.079722624795957,5010.964942941036
Red River Delta,Hanoi,2016-02-01,90.6621421530368,173.5775251510406,55.215135212900805,129.81826106197397,98.06770002568364,8.177026762663138,5.437211126987739,27.813230454874617,53.18789907736049,2.408675497124035,6.103862476242047,3.0141919161055832,169.0,Unhealthy,13.42223298098991,71.68291040242761,1.6809926298107771,9.36897816212197,4.903487611477592,5148.05874476866
Red River Delta,Hanoi,2016-03-01,60.37615414186473,120.02533605627698,35.04006624258471,143.501408412839,94.62698156737457,10.193306983284083,3.8541566427309264,13.335060594980636,68.60548447518063,1.7434207577636964,2.719347887906739,1.2738861933143075,154.0,Unhealthy,11.27822246231129,73.16745004215048,0.7547281202970342,6.276231110426555,10.0,4971.008819479811
Red River Delta,Hanoi,2016-04-01,84.88965838525911,174.52240889513703,30.202540269869825,129.15833858907123,84.46126579523876,6.599921235427522,4.869039789040308,18.07584477340729,48.155574766687394,1.5571038820286656,2.6350674926590045,1.9323803355737874,166.0,Unhealthy,18.726198899406597,72.42453407181388,3.2381960732351676,11.871816151285262,7.695002346929937,5277.8200512346575
Red River Delta,Hanoi,2016-05-01,45.99041965121793,71.88114596648578,25.89696760848543,105.27398239676769,69.52060350278417,11.47893257905333,2.626298736746813,9.225080226131718,45.283276169901214,1.0220468516894994,2.8898433731320416,1.1996931272501372,127.0,Unhealthy for Sensitive Groups,4.789955867922272,74.19935006978247,1.6975457134369238,7.731210543626844,8.059772655920073,5143.327139475241
Red River Delta,Hanoi,2016-06-01,32.90598593951555,70.35055422992697,19.958117242792667,68.07139936269104,46.65564380090637,7.723551838438067,1.6602895202427936,6.463779280959178,29.009955875270617,0.6855114259208669,1.9571218350114026,1.0146223103133525,95.0,Moderate,9.072947885669231,84.91741205783241,2.9999959929707734,7.5974435102769,6.104889531813666,5380.934842122395
Red River Delta,Hanoi,2016-07-01,29.883360530763383,53.719888927630834,15.80733026449423,78.88935170211518,50.189241442302986,14.912815305423491,1.3610312458389908,9.06459880451022,59.547184191674475,0.5067600772531138,1.1924776927854401,0.5125293429784359,88.0,Moderate,18.515166332382424,81.9871823940868,1.270935127291009,11.074112527396302,4.417274586598313,5117.994926466456
Red River Delta,Hanoi,2016-08-01,53.80971229896214,103.68513394837437,35.35834052505862,75.32492406980815,58.66213023527939,5.221737986241172,3.5963707985581626,20.257322994701294,35.10473390468771,0.6268083120223145,1.50148209804812,0.6894310365865465,146.0,Unhealthy for Sensitive Groups,13.00259732300428,83.17182432230535,1.2369701182293253,6.317224101150186,3.527190284014841,5051.7468757277065
Red River Delta,Hanoi,2016-09-01,35.618402058805145,65.43331894119471,14.631893983159443,62.12796080509989,40.68272303777745,9.44210873579159,1.8848290480399477,8.558495219362339,51.42911902814734,0.726712766968441,1.5366557757536263,0.9001121889185835,101.0,Unhealthy for Sensitive Groups,7.390273718306791,87.32840626097861,3.423927482273077,10.260510113526946,6.703656521809152,4397.531223604881
Red River Delta,Hanoi,2016-10-01,87.66091278708176,123.64274132868849,34.78892399840314,126.56807270204857,85.5192082512394,8.660342833689954,5.366176043265052,15.812025645091483,50.46962336450045,1.3045862764851759,3.1246137683312485,1.4967002906300984,168.0,Unhealthy,11.676121163833322,69.13037358265095,1.2207076265082808,7.446815344145596,5.808524638400797,4692.365119999031
Red River Delta,Hanoi,2016-11-01,107.74107789047653,233.453711638441,69.79767601556993,273.3301513664485,181.85774851246978,10.923559690681872,5.061663310418852,19.509197974072936,68.45277630464398,2.4830951987480714,6.9864048849098905,2.8652542615136243,178.0,Unhealthy,2.4636609298934733,78.17105219729643,3.2098644974738377,9.445591246059028,5.766946847462559,5278.135592763221
Red River Delta,Hanoi,2016-12-01,58.69975240069547,82.80116762519489,32.29421452637994,126.30816414597138,84.0592606963462,13.706817931306826,2.8810694885712405,22.506801484261548,48.207381433001,1.2176937959838074,2.108878121721347,1.225725861413661,153.0,Unhealthy,15.148485599387985,76.85708752447763,1.7055211810020308,11.245970836045744,4.833470240911593,4799.708601154404
Red River Delta,Hanoi,2017-01-01,93.01272628011414,142.25308324502046,27.95766185450891,192.74180634342656,116.9707181449058,11.064843625555772,4.99225192070443,26.246691017207773,51.83389443901798,2.028660438731574,4.566167005553081,2.6249592830311004,170.0,Unhealthy,7.667715582122698,80.5889761510395,1.2616247710261606,10.376066182341827,5.5727067001135495,4989.689882643172
Red River Delta,Hanoi,2017-02-01,40.96791702688539,83.25766767391313,18.0771984054528,62.57718860890809,42.74682511761127,9.485635206595145,2.313190986201413,10.920874082104081,35.17101417566784,0.9027187738014588,2.5404059201651537,0.5493570136085769,114.0,Unhealthy for Sensitive Groups,12.171921103646097,80.46827828697158,1.9523024519109515,9.657503609782177,3.4079098023715018,5040.265683906568
Red River Delta,Hanoi,2017-03-01,56.12353482643766,104.206658575471,36.095424566306455,112.81916756384743,78.92473382898157,12.765020151061176,2.500590773751647,20.91641703051021,23.517442623395915,1.5553863164683208,2.4986907265271006,1.1535366318031086,151.0,Unhealthy,12.80707213258484,65.76295205878017,1.3953485497448708,8.79346618725949,4.815081398695496,4913.322336591158
Red River Delta,Hanoi,2017-04-01,81.13408595325159,166.67653152198938,25.226843228272294,153.2014324859184,94.56698612852107,13.372099077664604,3.2975638477355194,22.45614905470067,61.117016770971645,1.0505579124483702,1.8928899730452893,1.4357765286991855,164.0,Unhealthy,10.539416047694466,87.90648297754069,0.6119803700017594,5.248223958539921,5.512386092256028,5507.542267253442
Red River Delta,Hanoi,2017-05-01,66.07699869993115,116.5705678137398,19.908944950584623,117.3702615486132,72.75797944457484,11.076799186817372,2.3573198378255467,17.850682909476102,78.87220238274323,1.7254851800572257,3.9156135095204263,2.48103021635475,156.0,Unhealthy,0.0,73.73686757690294,0.9740583149930405,9.112312496148231,7.625714217576258,4333.7281834623145
Red River Delta,Hanoi,2017-06-01,37.42084074160221,61.34375640326746,15.436235869615427,89.52768090144801,55.630875888663624,11.550367309225983,1.6279910746427475,14.282155331924436,50.04817601699032,1.0887403212966351,2.64148954744014,1.3770656709065543,106.0,Unhealthy for Sensitive Groups,10.418248646407879,79.52318469822411,0.9038647484152729,8.177969547252697,5.27552960228417,5334.804973111211
Red River Delta,Hanoi,2017-07-01,34.62242924671466,73.73403554677503,23.04468941915372,49.60433871049541,38.503984908714045,12.586542185182454,1.1936986543221821,9.30009624074018,19.988671270522726,0.8456972805334283,2.1655903799895215,0.6271115160261832,98.0,Moderate,0.0,81.38043142015577,1.9828660555468671,7.333308160477124,7.923204219169903,5069.396878393105
Red River Delta,Hanoi,2017-08-01,32.81423896800444,43.729143647472775,21.67679200346365,72.94689759986842,50.150555489766,3.424293096602999,1.417981033768305,8.129408387109727,65.41299154746336,0.4193994174658135,0.7454558840796911,0.4704624953649001,95.0,Moderate,19.820987795006975,77.81163367321666,1.1927967347101012,8.20264934032798,5.870957637999052,4834.723908658892
Red River Delta,Hanoi,2017-09-01,21.334410593917582,44.173264050678576,10.82731531906687,52.504850480649836,33.566047873849854,8.596779154174175,1.3370921038774544,6.302516276665367,62.823019855510694,0.5761315883239957,1.380858557466021,0.4907529889395515,70.0,Moderate,10.437662029681663,68.93296085128782,0.8286494631644421,6.175686599625648,4.277379855262883,5292.90827616931
Red River Delta,Hanoi,2017-10-01,99.0132345979378,149.28581894007596,51.61507922353195,254.9456956550762,162.47721068566236,11.504935724834654,6.636409844350286,39.041698911755454,43.248695216739414,2.5580992851852704,5.1547438691501055,2.8283326026119835,173.0,Unhealthy,7.458884537303136,79.08069877232592,0.5624712589588494,6.3331831966334375,5.512002050416131,4658.875041491032
Red River Delta,Hanoi,2017-11-01,76.9446694969651,158.80323295224184,33.301899529547825,181.35761672617443,113.7695436155328,8.833570064902501,3.8492981890477034,30.082077208159696,61.03228864283777,2.097118687386676,4.140955137871659,1.6449877125526187,162.0,Unhealthy,1.5137349921156256,77.73841851321066,1.0882260702219329,11.945742318418343,7.077856992607392,5281.392221842594
Red River Delta,Hanoi,2017-12-01,113.37093342925398,161.58497845196717,45.064341182785554,196.2808164816347,127.91293356214274,8.847412441447242,3.594451367981784,38.988303800144564,44.38456923377726,2.2364491598927363,3.5656278455183306,1.6180777421294052,181.0,Unhealthy,14.943339140764445,77.64337618444824,2.8355823235931075,10.698394549194415,6.9019270388221,4748.136401174683
Red River Delta,Hanoi,2018-01-01,96.24683894964308,175.38070767300303,60.259062289126184,207.9591081174816,142.15563031550212,11.499606171199735,4.203206502205771,26.450576956065664,48.25567184354726,2.5413883940951156,4.284770311824281,1.9653585021520998,172.0,Unhealthy,14.110118790200382,76.1613711132276,2.813883136999353,10.37095623267571,4.744064810733077,4852.134309973196
Red River Delta,Hanoi,2018-02-01,45.68703627129439,95.91066399051353,15.648629740228033,70.39892003224122,45.605201379408705,11.590579896061723,2.3340708085507043,16.92089870120578,20.6093514281828,0.5975988358306852,1.6125942517807748,0.8388006615224971,126.0,Unhealthy for Sensitive Groups,11.027795459893744,83.39250616108035,3.3121637800106467,10.538587778887129,8.478216898383533,5204.663875261995
Red River Delta,Hanoi,2018-03-01,95.77801526547509,165.3306386216583,47.40453832912652,144.43629678920917,101.67564261271792,11.868237418283545,3.951590158459272,24.408619616141273,63.33041816666028,2.062433191070123,4.506814183769233,1.3450960615121674,172.0,Unhealthy,11.659719590766773,90.94288184095436,2.414895922705678,9.444318009197493,6.966466996012021,4973.239577826363
Red River Delta,Hanoi,2018-04-01,68.91327211125734,135.89077085154312,38.161338021520606,152.44598438361055,101.02188087471951,6.831106153118777,2.358152725915998,21.365578774768405,18.704481986756814,1.4495749951165013,3.803090504418755,0.9152483791507718,158.0,Unhealthy,7.82904976254023,92.17251908483067,1.3805546616777304,11.977969472498831,8.184768670105143,5227.672527389032
Red River Delta,Hanoi,2018-05-01,44.84616999541062,90.77781714238303,15.313716569484269,112.07036955234017,67.51356564456695,4.328786557783272,1.575895826405389,8.738577182169042,88.5272501336104,1.2527636515781893,3.415539636585097,0.966585147200027,124.0,Unhealthy for Sensitive Groups,8.04387127995525,84.06319745631487,2.163798781354983,8.092963840510023,6.455960539376426,5060.983210059034
Red River Delta,Hanoi,2018-06-01,41.71384381619846,81.87780091560977,21.18407683538833,60.100679198562005,43.080920697993676,13.21754712941004,1.9039023327073623,13.15328897608164,90.4288394022857,1.1370444508138806,3.0587187598403123,1.262572831983995,116.0,Unhealthy for Sensitive Groups,18.061738401477974,83.39079211299216,1.6837300668537203,11.396471328297695,8.014680829261147,4913.9556530535965
Red River Delta,Hanoi,2018-07-01,45.802245344335525,97.686880617102,24.3213822915176,68.38756329274213,49.13574115965766,7.030337970046002,1.589256365968099,10.031904528388583,12.5,1.1139475867789967,3.3104579722510796,0.7577520079460982,126.0,Unhealthy for Sensitive Groups,10.06085226496611,65.67296094666986,0.8152638012705993,7.547496091057418,5.485415686762421,5046.982215887646
Red River Delta,Hanoi,2018-08-01,44.82998116138294,76.30738863262033,26.763428110393367,94.75129723254508,64.40280443175737,6.753898574910895,1.6185736665360675,15.37391508141495,68.3544124384203,0.605068492085972,1.1429136141848972,0.6458894109165877,124.0,Unhealthy for Sensitive Groups,13.708326085448334,79.09085700568305,0.9921654130823122,8.687070685167804,7.184965789208613,5161.084276936404
Red River Delta,Hanoi,2018-09-01,27.56762914857928,40.13331000593401,10.859837990020472,45.3373372921254,29.784502899537312,6.392993898351903,1.725901134619792,6.988670777216822,41.41857073200071,0.7204767806035528,1.1593652741149747,0.8991657524821025,84.0,Moderate,10.0278843280225,81.73859508202182,2.6367880407212017,10.22909936388395,4.940998976278556,4901.060633783331
Red River Delta,Hanoi,2018-10-01,112.81046417139919,151.50783288274354,47.07930397160698,245.47043329706662,155.05136075239702,14.604120565342157,6.611828472958629,28.15776780699405,51.33373201422002,2.513981050146947,5.741877248192785,2.7302948488781893,181.0,Unhealthy,11.054001575949025,61.37665077284133,3.4007691257785044,8.16795330340348,8.246989826466077,5164.029164461776
Red River Delta,Hanoi,2018-11-01,95.95032235368554,146.01853260486052,50.643391748777724,157.32342658700304,110.22241371796382,10.848107248345853,2.672293408110642,32.301139836715734,23.842111211480265,2.5265553488296453,7.440653963255797,3.2597978341307754,172.0,Unhealthy,22.48019327209348,93.29315026672793,2.500830119238253,7.851225993993641,2.6326627690167714,4949.424107943754
Red River Delta,Hanoi,2018-12-01,111.41308305093662,159.1956758194642,77.23718266122128,167.92744355311686,129.9372518935992,11.370093593538138,4.35708837401773,28.55847767487679,40.1612245038505,3.205035820014332,5.779725991233882,3.422331485884984,180.0,Unhealthy,18.77844939559062,77.3326918109404,2.522220537966356,9.887080517906735,8.484523109816156,4965.896909180924
Red River Delta,Hanoi,2019-01-01,76.49981829171304,137.86444338147192,29.605221073683943,159.61887714396636,100.28877205535466,12.758204732909874,3.680188919324769,25.130598765257037,27.283618119306354,1.4536320963473837,3.3663834967558666,0.9910457800242771,162.0,Unhealthy,15.483966554746514,71.09378129607167,2.910358969782849,5.208757955531864,3.422290334478978,5133.086166932371
Red River Delta,Hanoi,2019-02-01,83.5441845600684,122.51343657507584,58.009867884692696,210.0270253031899,142.0595533895778,9.830517878337814,2.3455754293434126,30.39056643432576,33.16077938986009,2.0794250990692795,4.396756810608593,2.500290386551905,165.0,Unhealthy,11.539686785732188,69.72581293121345,2.860133395918536,7.49893564955338,2.857410238148081,4777.7307095375945
Red River Delta,Hanoi,2019-03-01,61.44796062385533,82.03550603222413,35.99234492438733,139.78886659798394,93.16404210685678,14.050753850662833,3.3510509326131768,11.319922332080916,63.33350561209107,1.8101992939330218,4.408846880836191,1.619650998958484,154.0,Unhealthy,15.966504289225364,79.98743596677481,2.6168924997289627,8.702936888118264,4.229594429128488,4544.105188141346
Red River Delta,Hanoi,2019-04-01,51.879660894305914,69.12398526821322,32.70664132560058,127.37903858367623,84.84541035191671,5.212787376081767,2.1705889191049956,13.994836782374879,59.9872514680203,0.7404800589771432,1.5952180989789884,0.7908170201177864,141.0,Unhealthy for Sensitive Groups,3.136446561016653,81.33303866724262,2.9449407224525617,6.465877186923599,6.221134828540888,5108.674377304558
Red River Delta,Hanoi,2019-05-01,67.18788733591298,137.62851152799487,22.5654891731385,114.86121978567007,72.83615574816855,5.6575719769839745,2.847428405455938,25.949835452661834,71.63397694753398,1.81004044239588,5.398875526205564,2.7065950000781442,157.0,Unhealthy,11.628860808249303,88.69113619839703,2.0401664465616953,10.787542665623084,6.512396767903105,4433.496398362849
Red River Delta,Hanoi,2019-06-01,48.97334027856552,89.73409323739934,20.57703410980597,124.68961023490706,76.99132150269791,5.436922137335846,1.8010637920302643,17.28981068906579,46.141807891339,0.6287526999608574,1.6781170724607606,0.5326917321227227,134.0,Unhealthy for Sensitive Groups,8.247452312384736,71.00018754927012,0.9301538196096318,5.1265920771344,6.8618924684725435,5194.126527949297
Red River Delta,Hanoi,2019-07-01,35.04790131459175,56.8573961996377,11.323784566969225,65.15414968078261,40.533305151308475,11.686673990281333,1.3911206764072879,13.7879518514473,43.306173282013646,0.3624871865621672,0.9640192191007908,0.4853753665346509,99.0,Moderate,15.475048570031216,77.57742599242356,2.758389320113783,6.315637202468826,4.975951072730302,5546.467407566126
Red River Delta,Hanoi,2019-08-01,45.53444575444724,95.8411399546166,20.427608322014155,113.87274009073188,71.1791846587554,12.02567078479476,2.8286826716536337,16.623584052184484,20.25951447253458,1.2267229308293108,2.5152521044629714,1.3590430989843454,126.0,Unhealthy for Sensitive Groups,16.003806450988293,76.62653438002495,1.174430977626092,7.591216410028076,5.85591379118822,5197.129737091481
Red River Delta,Hanoi,2019-09-01,39.27595124421443,53.54007143592134,27.199219309053014,78.00545801298568,55.75847898068051,8.109671853145986,2.3178948672595205,8.937437297526913,55.170009031307586,1.146759862610705,3.0364262988407718,1.6331155263482975,110.0,Unhealthy for Sensitive Groups,17.776147859593756,74.49185954571873,3.2352040979275696,9.236960430191688,5.442674158397819,5539.524973418226
Red River Delta,Hanoi,2019-10-01,101.52397624526782,221.55474446074655,34.73228882026151,173.76923205856102,110.50580606577594,9.0702466048449,6.626500954095574,19.775667768755127,74.04955295182087,1.080644030652798,2.466744894035827,1.534049264307746,175.0,Unhealthy,11.641796856707641,72.0174375857603,0.7171143002671798,7.203211246303737,5.88850166706906,4773.999766007673
Red River Delta,Hanoi,2019-11-01,96.67349453220194,179.29671580572756,50.74866520030912,164.47539403407762,114.06875139422498,15.072282403180928,5.337091189868109,19.58947717503052,66.83673653585156,2.5994005197208088,7.241731628267938,3.23088673725488,172.0,Unhealthy,11.553179587681917,93.65983987559763,0.940543063458355,11.955584832957406,6.534787349826953,4486.939993760667
Red River Delta,Hanoi,2019-12-01,124.91287759518328,183.01208398293042,37.77718286434229,264.35957384188146,160.1324810542986,7.222255216187628,6.253082430834361,25.510105657632344,45.460303440253824,2.996394518693826,8.010218580634632,2.619042814467697,187.0,Unhealthy,15.050346257773695,85.01837508666702,1.846752152452749,6.0488175640121105,5.8043543758193685,5048.096191351121
Red River Delta,Hanoi,2020-01-01,87.14017506136116,166.53900772702198,50.98337465972973,126.93394418242207,94.29617898634046,11.181731165013144,3.182219087614711,14.720946935738253,52.4000945108734,2.0909969899113223,5.238398264765378,3.044506999041731,167.0,Unhealthy,18.36355651194748,78.7920783876242,2.2699380833513763,8.9975105039317,6.293907265256697,5326.512650965844
Red River Delta,Hanoi,2020-02-01,125.55144773953614,249.4761421701485,47.56856552624753,327.1338217564837,198.59226525984758,7.2571365159205214,6.7598595814321145,47.29507634251556,48.71143634867959,2.4096381049519056,4.486097186530749,3.257528660857473,187.0,Unhealthy,4.8684374127844094,81.38149073133904,2.1548652066278424,6.946815334276121,3.9735609894875163,4947.461819357566
Red River Delta,Hanoi,2020-03-01,25.12611750184614,42.37289825358936,8.840217773041497,43.12837060950976,27.543351842752166,14.383897299760678,1.608365966959699,6.925691351487251,58.64184609523586,0.4608630936705799,1.0879047578807393,0.6774622218221903,78.0,Moderate,11.191904404765216,85.75424828788306,1.2366389638554256,7.088537243851944,7.524702322691364,5459.950827763794
